Species,Time_Bin,Col_ID,Workers,Presence,Col_Size,Workers_Comp,Presence_Comp,Col_Size_Comp
P_laevigata,44,T,5,1,75,9,1,74
P_laevigata,45,T,7,1,75,9,1,74
P_laevigata,46,T,8,1,75,6,1,74
P_laevigata,47,T,4,1,75,4,1,74
P_laevigata,48,T,3,1,75,3,1,74
P_laevigata,49,T,1,1,75,3,1,74
P_laevigata,50,T,1,1,75,3,1,74
P_laevigata,51,T,2,1,75,4,1,74
P_laevigata,52,T,3,1,75,6,1,74
P_laevigata,53,T,3,1,75,6,1,74
P_laevigata,54,T,4,1,75,5,1,74
P_laevigata,55,T,3,1,75,6,1,74
P_laevigata,56,T,3,1,75,7,1,74
P_laevigata,57,T,2,1,75,4,1,74
P_laevigata,58,T,2,1,75,4,1,74
P_laevigata,59,T,2,1,75,4,1,74
P_laevigata,60,T,3,1,75,4,1,74
P_flavicornis,1,U,0,0,35,0,0,35
P_flavicornis,2,U,0,0,35,0,0,35
P_flavicornis,3,U,0,0,35,0,0,35
P_flavicornis,4,U,0,0,35,0,0,35
P_flavicornis,5,U,0,0,35,0,0,35
P_flavicornis,6,U,0,0,35,0,0,35
P_flavicornis,7,U,0,0,35,0,0,35
P_flavicornis,8,U,0,0,35,0,0,35
P_flavicornis,9,U,0,0,35,0,0,35
P_flavicornis,10,U,0,0,35,0,0,35
P_flavicornis,11,U,0,0,35,0,0,35
P_flavicornis,12,U,0,0,35,0,0,35
P_flavicornis,13,U,0,0,35,0,0,35
P_flavicornis,14,U,0,0,35,0,0,35
P_flavicornis,15,U,0,0,35,0,0,35
P_flavicornis,16,U,0,0,35,0,0,35
P_flavicornis,17,U,0,0,35,0,0,35
P_flavicornis,18,U,0,0,35,0,0,35
P_flavicornis,19,U,0,0,35,0,0,35
P_flavicornis,20,U,0,0,35,0,0,35
P_flavicornis,21,U,0,0,35,0,0,35
P_flavicornis,22,U,0,0,35,0,0,35
P_flavicornis,23,U,0,0,35,0,0,35
P_flavicornis,24,U,0,0,35,0,0,35
P_flavicornis,25,U,0,0,35,0,0,35
P_flavicornis,26,U,0,0,35,0,0,35
P_flavicornis,27,U,0,0,35,0,0,35
P_flavicornis,28,U,0,0,35,0,0,35
P_flavicornis,29,U,0,0,35,0,0,35
P_flavicornis,30,U,0,0,35,0,0,35
P_flavicornis,31,U,0,0,35,0,0,35
P_flavicornis,32,U,0,0,35,0,0,35
P_flavicornis,33,U,0,0,35,0,0,35
P_flavicornis,34,U,0,0,35,0,0,35
P_flavicornis,35,U,0,0,35,0,0,35
P_flavicornis,36,U,0,0,35,0,0,35
P_flavicornis,37,U,0,0,35,0,0,35
P_flavicornis,38,U,0,0,35,0,0,35
P_flavicornis,39,U,0,0,35,0,0,35
P_flavicornis,40,U,0,0,35,0,0,35
P_flavicornis,41,U,0,0,35,0,0,35
P_flavicornis,42,U,0,0,35,0,0,35
P_flavicornis,43,U,0,0,35,0,0,35
P_flavicornis,44,U,0,0,35,0,0,35
P_flavicornis,45,U,0,0,35,0,0,35
P_flavicornis,46,U,0,0,35,0,0,35
P_flavicornis,47,U,0,0,35,0,0,35
P_flavicornis,48,U,0,0,35,0,0,35
P_flavicornis,49,U,0,0,35,0,0,35
P_flavicornis,50,U,0,0,35,0,0,35
P_flavicornis,51,U,0,0,35,0,0,35
P_flavicornis,52,U,0,0,35,0,0,35
P_flavicornis,53,U,0,0,35,0,0,35
P_flavicornis,54,U,0,0,35,0,0,35
P_flavicornis,55,U,0,0,35,0,0,35
P_flavicornis,56,U,0,0,35,0,0,35
P_flavicornis,57,U,0,0,35,0,0,35
P_flavicornis,58,U,0,0,35,0,0,35
P_flavicornis,59,U,0,0,35,0,0,35
P_flavicornis,60,U,0,0,35,0,0,35
P_laevigata,1,V,0,0,42,0,0,40
P_laevigata,2,V,0,0,42,2,1,40
P_laevigata,3,V,0,0,42,2,1,40
P_laevigata,4,V,0,0,42,1,1,40
P_laevigata,5,V,0,0,42,0,0,40
P_laevigata,6,V,0,0,42,1,1,40
P_laevigata,7,V,0,0,42,1,1,40
P_laevigata,8,V,0,0,42,2,1,40
P_laevigata,9,V,0,0,42,4,1,40
P_laevigata,10,V,0,0,42,3,1,40
P_laevigata,11,V,0,0,42,2,1,40
P_laevigata,12,V,0,0,42,3,1,40
P_laevigata,13,V,0,0,42,6,1,40
P_laevigata,14,V,0,0,42,1,1,40
P_laevigata,15,V,0,0,42,2,1,40
P_laevigata,16,V,0,0,42,5,1,40
P_laevigata,17,V,0,0,42,2,1,40
P_laevigata,18,V,0,0,42,3,1,40
P_laevigata,19,V,0,0,42,4,1,40
P_laevigata,20,V,0,0,42,3,1,40
P_laevigata,21,V,0,0,42,3,1,40
P_laevigata,22,V,0,0,42,3,1,40
P_laevigata,23,V,0,0,42,2,1,40
P_laevigata,24,V,0,0,42,4,1,40
P_laevigata,25,V,0,0,42,5,1,40
P_laevigata,26,V,0,0,42,1,1,40
P_laevigata,27,V,0,0,42,1,1,40
P_laevigata,28,V,0,0,42,0,0,40
P_laevigata,29,V,0,0,42,1,1,40
P_laevigata,30,V,0,0,42,1,1,40
P_laevigata,31,V,0,0,42,0,0,40
P_laevigata,32,V,0,0,42,1,1,40
P_laevigata,33,V,0,0,42,0,0,40
P_laevigata,34,V,0,0,42,0,0,40
P_laevigata,35,V,0,0,42,0,0,40
P_laevigata,36,V,0,0,42,0,0,40
P_laevigata,37,V,0,0,42,0,0,40
P_laevigata,38,V,0,0,42,2,1,40
P_laevigata,39,V,0,0,42,1,1,40
P_laevigata,40,V,0,0,42,1,1,40
P_laevigata,41,V,0,0,42,1,1,40
P_laevigata,42,V,0,0,42,0,0,40
P_laevigata,43,V,0,0,42,1,1,40
P_laevigata,44,V,0,0,42,1,1,40
P_laevigata,45,V,0,0,42,1,1,40
P_laevigata,46,V,0,0,42,1,1,40
P_laevigata,47,V,0,0,42,0,0,40
P_laevigata,48,V,0,0,42,0,0,40
P_laevigata,49,V,0,0,42,0,0,40
P_laevigata,50,V,0,0,42,0,0,40
P_laevigata,51,V,0,0,42,0,0,40
P_laevigata,52,V,0,0,42,0,0,40
P_laevigata,53,V,0,0,42,0,0,40
P_laevigata,54,V,0,0,42,1,1,40
P_laevigata,55,V,0,0,42,0,0,40
P_laevigata,56,V,0,0,42,0,0,40
P_laevigata,57,V,0,0,42,0,0,40
P_laevigata,58,V,0,0,42,0,0,40
P_laevigata,59,V,0,0,42,0,0,40
P_laevigata,60,V,0,0,42,0,0,40
P_flavicornis,1,W,0,0,67,0,0,67
P_flavicornis,2,W,0,0,67,0,0,67
P_flavicornis,3,W,0,0,67,0,0,67
P_flavicornis,4,W,0,0,67,0,0,67
P_flavicornis,5,W,0,0,67,0,0,67
P_flavicornis,6,W,1,1,67,0,0,67
P_flavicornis,7,W,1,1,67,0,0,67
P_flavicornis,8,W,0,0,67,0,0,67
P_flavicornis,9,W,0,0,67,0,0,67
P_flavicornis,10,W,0,0,67,0,0,67
P_flavicornis,11,W,1,1,67,0,0,67
P_flavicornis,12,W,1,1,67,0,0,67
P_flavicornis,13,W,0,0,67,0,0,67
P_flavicornis,14,W,0,0,67,0,0,67
P_flavicornis,15,W,0,0,67,0,0,67
P_flavicornis,16,W,0,0,67,1,1,67
P_flavicornis,17,W,1,1,67,1,1,67
P_flavicornis,18,W,1,1,67,1,1,67
P_flavicornis,19,W,0,0,67,1,1,67
P_flavicornis,20,W,1,1,67,1,1,67
P_flavicornis,21,W,1,1,67,2,1,67
P_flavicornis,22,W,0,0,67,2,1,67
P_flavicornis,23,W,1,1,67,2,1,67
P_flavicornis,24,W,1,1,67,2,1,67
P_flavicornis,25,W,0,0,67,1,1,67
P_flavicornis,26,W,1,1,67,1,1,67
P_flavicornis,27,W,0,0,67,1,1,67
P_flavicornis,28,W,0,0,67,2,1,67
P_flavicornis,29,W,2,1,67,2,1,67
P_flavicornis,30,W,3,1,67,2,1,67
P_flavicornis,31,W,1,1,67,2,1,67
P_flavicornis,32,W,1,1,67,2,1,67
P_flavicornis,33,W,1,1,67,1,1,67
P_flavicornis,34,W,1,1,67,2,1,67
P_flavicornis,35,W,4,1,67,3,1,67
P_flavicornis,36,W,4,1,67,3,1,67
P_flavicornis,37,W,2,1,67,2,1,67
P_flavicornis,38,W,2,1,67,2,1,67
P_flavicornis,39,W,1,1,67,3,1,67
P_flavicornis,40,W,4,1,67,2,1,67
P_flavicornis,41,W,4,1,67,1,1,67
P_flavicornis,42,W,3,1,67,1,1,67
P_flavicornis,43,W,1,1,67,1,1,67
P_flavicornis,44,W,4,1,67,1,1,67
P_flavicornis,45,W,4,1,67,1,1,67
P_flavicornis,46,W,3,1,67,2,1,67
P_flavicornis,47,W,4,1,67,2,1,67
P_flavicornis,48,W,5,1,67,2,1,67
P_flavicornis,49,W,6,1,67,1,1,67
P_flavicornis,50,W,6,1,67,1,1,67
P_flavicornis,51,W,5,1,67,2,1,67
P_flavicornis,52,W,4,1,67,3,1,67
P_flavicornis,53,W,2,1,67,3,1,67
P_flavicornis,54,W,2,1,67,3,1,67
P_flavicornis,55,W,3,1,67,3,1,67
P_flavicornis,56,W,6,1,67,3,1,67
P_flavicornis,57,W,6,1,67,2,1,67
P_flavicornis,58,W,5,1,67,2,1,67
P_flavicornis,59,W,5,1,67,1,1,67
P_flavicornis,60,W,6,1,67,1,1,67
P_laevigata,1,X,1,1,46,2,1,46
P_laevigata,2,X,0,0,46,3,1,46
P_laevigata,3,X,0,0,46,2,1,46
P_laevigata,4,X,2,1,46,2,1,46
P_laevigata,5,X,3,1,46,4,1,46
P_laevigata,6,X,2,1,46,5,1,46
P_laevigata,7,X,3,1,46,5,1,46
P_laevigata,8,X,6,1,46,8,1,46
P_laevigata,9,X,4,1,46,8,1,46
P_laevigata,10,X,5,1,46,9,1,46
P_laevigata,11,X,5,1,46,6,1,46
P_laevigata,12,X,6,1,46,6,1,46
P_laevigata,13,X,4,1,46,9,1,46
P_laevigata,14,X,4,1,46,6,1,46
P_laevigata,15,X,3,1,46,5,1,46
P_laevigata,16,X,2,1,46,4,1,46
P_laevigata,17,X,4,1,46,3,1,46
P_laevigata,18,X,4,1,46,4,1,46
P_laevigata,19,X,2,1,46,5,1,46
P_laevigata,20,X,2,1,46,5,1,46
P_laevigata,21,X,7,1,46,4,1,46
P_laevigata,22,X,3,1,46,3,1,46
P_laevigata,23,X,1,1,46,3,1,46
P_laevigata,24,X,3,1,46,2,1,46
P_laevigata,25,X,3,1,46,2,1,46
P_laevigata,26,X,3,1,46,4,1,46
P_laevigata,27,X,2,1,46,3,1,46
P_laevigata,28,X,5,1,46,3,1,46
P_laevigata,29,X,6,1,46,2,1,46
P_laevigata,30,X,2,1,46,2,1,46
P_laevigata,31,X,1,1,46,3,1,46
P_laevigata,32,X,2,1,46,1,1,46
P_laevigata,33,X,0,0,46,0,0,46
P_laevigata,34,X,0,0,46,0,0,46
P_laevigata,35,X,1,1,46,1,1,46
P_laevigata,36,X,1,1,46,2,1,46
P_laevigata,37,X,2,1,46,2,1,46
P_laevigata,38,X,2,1,46,1,1,46
P_laevigata,39,X,2,1,46,1,1,46
P_laevigata,40,X,1,1,46,3,1,46
P_laevigata,41,X,0,0,46,4,1,46
P_laevigata,42,X,2,1,46,4,1,46
P_laevigata,43,X,4,1,46,2,1,46
P_laevigata,44,X,2,1,46,2,1,46
P_laevigata,45,X,1,1,46,2,1,46
P_laevigata,46,X,2,1,46,0,0,46
P_laevigata,47,X,0,0,46,1,1,46
P_laevigata,48,X,1,1,46,0,0,46
P_laevigata,49,X,1,1,46,0,0,46
P_laevigata,50,X,0,0,46,0,0,46
P_laevigata,51,X,0,0,46,0,0,46
P_laevigata,52,X,2,1,46,0,0,46
P_laevigata,53,X,1,1,46,0,0,46
P_laevigata,54,X,0,0,46,2,1,46
P_laevigata,55,X,0,0,46,2,1,46
P_laevigata,56,X,0,0,46,2,1,46
P_laevigata,57,X,0,0,46,1,1,46
P_laevigata,58,X,0,0,46,1,1,46
P_laevigata,59,X,0,0,46,1,1,46
P_laevigata,60,X,0,0,46,1,1,46
P_flavicornis,1,Y,0,0,167,0,0,151
P_flavicornis,2,Y,0,0,167,0,0,151
P_flavicornis,3,Y,0,0,167,0,0,151
P_flavicornis,4,Y,0,0,167,0,0,151
P_flavicornis,5,Y,1,1,167,0,0,151
P_flavicornis,6,Y,1,1,167,0,0,151
P_flavicornis,7,Y,1,1,167,0,0,151
P_flavicornis,8,Y,1,1,167,1,1,151
P_flavicornis,9,Y,1,1,167,0,0,151
P_flavicornis,10,Y,1,1,167,0,0,151
P_flavicornis,11,Y,1,1,167,0,0,151
P_flavicornis,12,Y,1,1,167,0,0,151
P_flavicornis,13,Y,1,1,167,0,0,151
P_flavicornis,14,Y,1,1,167,0,0,151
P_flavicornis,15,Y,1,1,167,1,1,151
P_flavicornis,16,Y,1,1,167,0,0,151
P_flavicornis,17,Y,1,1,167,0,0,151
P_flavicornis,18,Y,1,1,167,0,0,151
P_flavicornis,19,Y,0,0,167,1,1,151
P_flavicornis,20,Y,2,1,167,0,0,151
P_flavicornis,21,Y,2,1,167,0,0,151
P_flavicornis,22,Y,2,1,167,0,0,151
P_flavicornis,23,Y,2,1,167,1,1,151
P_flavicornis,24,Y,2,1,167,1,1,151
P_flavicornis,25,Y,2,1,167,0,0,151
P_flavicornis,26,Y,1,1,167,0,0,151
P_flavicornis,27,Y,1,1,167,0,0,151
P_flavicornis,28,Y,2,1,167,0,0,151
P_flavicornis,29,Y,2,1,167,0,0,151
P_flavicornis,30,Y,1,1,167,2,1,151
P_flavicornis,31,Y,1,1,167,1,1,151
P_flavicornis,32,Y,2,1,167,1,1,151
P_flavicornis,33,Y,3,1,167,1,1,151
P_flavicornis,34,Y,3,1,167,0,0,151
P_flavicornis,35,Y,1,1,167,0,0,151
P_flavicornis,36,Y,0,0,167,0,0,151
P_flavicornis,37,Y,3,1,167,2,1,151
P_flavicornis,38,Y,2,1,167,0,0,151
P_flavicornis,39,Y,1,1,167,0,0,151
P_flavicornis,40,Y,2,1,167,0,0,151
P_flavicornis,41,Y,0,0,167,1,1,151
P_flavicornis,42,Y,2,1,167,1,1,151
P_flavicornis,43,Y,4,1,167,1,1,151
P_flavicornis,44,Y,3,1,167,1,1,151
P_flavicornis,45,Y,3,1,167,2,1,151
P_flavicornis,46,Y,2,1,167,2,1,151
P_flavicornis,47,Y,3,1,167,1,1,151
P_flavicornis,48,Y,2,1,167,1,1,151
P_flavicornis,49,Y,2,1,167,2,1,151
P_flavicornis,50,Y,3,1,167,3,1,151
P_flavicornis,51,Y,1,1,167,2,1,151
P_flavicornis,52,Y,3,1,167,1,1,151
P_flavicornis,53,Y,6,1,167,3,1,151
P_flavicornis,54,Y,2,1,167,2,1,151
P_flavicornis,55,Y,1,1,167,2,1,151
P_flavicornis,56,Y,3,1,167,1,1,151
P_flavicornis,57,Y,8,1,167,2,1,151
P_flavicornis,58,Y,7,1,167,0,0,151
P_flavicornis,59,Y,4,1,167,0,0,151
P_flavicornis,60,Y,3,1,167,0,0,151
P_laevigata,1,Z,4,1,141,0,0,132
P_laevigata,2,Z,3,1,141,2,1,132
P_laevigata,3,Z,2,1,141,2,1,132
P_laevigata,4,Z,4,1,141,1,1,132
P_laevigata,5,Z,3,1,141,3,1,132
P_laevigata,6,Z,5,1,141,2,1,132
P_laevigata,7,Z,5,1,141,3,1,132
P_laevigata,8,Z,5,1,141,0,0,132
P_laevigata,9,Z,4,1,141,1,1,132
P_laevigata,10,Z,4,1,141,2,1,132
P_laevigata,11,Z,4,1,141,2,1,132
P_laevigata,12,Z,3,1,141,2,1,132
P_laevigata,13,Z,4,1,141,1,1,132
P_laevigata,14,Z,4,1,141,0,0,132
P_laevigata,15,Z,5,1,141,2,1,132
P_laevigata,16,Z,4,1,141,2,1,132
P_laevigata,17,Z,6,1,141,1,1,132
P_laevigata,18,Z,6,1,141,3,1,132
P_laevigata,19,Z,6,1,141,3,1,132
P_laevigata,20,Z,7,1,141,3,1,132
P_laevigata,21,Z,6,1,141,1,1,132
P_laevigata,22,Z,7,1,141,3,1,132
P_laevigata,23,Z,6,1,141,3,1,132
P_laevigata,24,Z,6,1,141,3,1,132
P_laevigata,25,Z,6,1,141,2,1,132
P_laevigata,26,Z,6,1,141,1,1,132
P_laevigata,27,Z,6,1,141,2,1,132
P_laevigata,28,Z,5,1,141,3,1,132
P_laevigata,29,Z,5,1,141,2,1,132
P_laevigata,30,Z,7,1,141,3,1,132
P_laevigata,31,Z,8,1,141,3,1,132
P_laevigata,32,Z,4,1,141,2,1,132
P_laevigata,33,Z,2,1,141,3,1,132
P_laevigata,34,Z,3,1,141,2,1,132
P_laevigata,35,Z,5,1,141,3,1,132
P_laevigata,36,Z,4,1,141,2,1,132
P_laevigata,37,Z,4,1,141,2,1,132
P_laevigata,38,Z,6,1,141,2,1,132
P_laevigata,39,Z,6,1,141,2,1,132
P_laevigata,40,Z,6,1,141,2,1,132
P_laevigata,41,Z,6,1,141,2,1,132
P_laevigata,42,Z,6,1,141,2,1,132
P_laevigata,43,Z,6,1,141,3,1,132
P_laevigata,44,Z,7,1,141,3,1,132
P_laevigata,45,Z,5,1,141,3,1,132
P_laevigata,46,Z,6,1,141,3,1,132
P_laevigata,47,Z,5,1,141,3,1,132
P_laevigata,48,Z,5,1,141,3,1,132
P_laevigata,49,Z,5,1,141,3,1,132
P_laevigata,50,Z,5,1,141,3,1,132
P_laevigata,51,Z,5,1,141,3,1,132
P_laevigata,52,Z,5,1,141,3,1,132
P_laevigata,53,Z,5,1,141,3,1,132
P_laevigata,54,Z,5,1,141,3,1,132
P_laevigata,55,Z,5,1,141,3,1,132
P_laevigata,56,Z,5,1,141,3,1,132
P_laevigata,57,Z,5,1,141,2,1,132
P_laevigata,58,Z,5,1,141,2,1,132
P_laevigata,59,Z,5,1,141,3,1,132
P_laevigata,60,Z,5,1,141,3,1,132
P_flavicornis,1,AA,0,0,59,0,0,58
P_flavicornis,2,AA,0,0,59,0,0,58
P_flavicornis,3,AA,0,0,59,2,1,58
P_flavicornis,4,AA,0,0,59,2,1,58
P_flavicornis,5,AA,0,0,59,2,1,58
P_flavicornis,6,AA,0,0,59,3,1,58
P_flavicornis,7,AA,0,0,59,4,1,58
P_flavicornis,8,AA,0,0,59,5,1,58
P_flavicornis,9,AA,0,0,59,4,1,58
P_flavicornis,10,AA,0,0,59,3,1,58
P_flavicornis,11,AA,0,0,59,4,1,58
P_flavicornis,12,AA,0,0,59,6,1,58
P_flavicornis,13,AA,0,0,59,6,1,58
P_flavicornis,14,AA,0,0,59,5,1,58
P_flavicornis,15,AA,0,0,59,4,1,58
P_flavicornis,16,AA,0,0,59,6,1,58
P_flavicornis,17,AA,0,0,59,5,1,58
P_flavicornis,18,AA,0,0,59,5,1,58
P_flavicornis,19,AA,0,0,59,6,1,58
P_flavicornis,20,AA,0,0,59,7,1,58
P_flavicornis,21,AA,0,0,59,6,1,58
P_flavicornis,22,AA,0,0,59,6,1,58
P_flavicornis,23,AA,0,0,59,7,1,58
P_flavicornis,24,AA,0,0,59,6,1,58
P_flavicornis,25,AA,0,0,59,5,1,58
P_flavicornis,26,AA,2,1,59,4,1,58
P_flavicornis,27,AA,2,1,59,6,1,58
P_flavicornis,28,AA,1,1,59,6,1,58
P_flavicornis,29,AA,0,0,59,6,1,58
P_flavicornis,30,AA,2,1,59,7,1,58
P_flavicornis,31,AA,2,1,59,8,1,58
P_flavicornis,32,AA,1,1,59,7,1,58
P_flavicornis,33,AA,2,1,59,8,1,58
P_flavicornis,34,AA,3,1,59,7,1,58
P_flavicornis,35,AA,3,1,59,7,1,58
P_flavicornis,36,AA,1,1,59,7,1,58
P_flavicornis,37,AA,3,1,59,6,1,58
P_flavicornis,38,AA,5,1,59,7,1,58
P_flavicornis,39,AA,4,1,59,7,1,58
P_flavicornis,40,AA,5,1,59,5,1,58
P_flavicornis,41,AA,4,1,59,5,1,58
P_flavicornis,42,AA,7,1,59,5,1,58
P_flavicornis,43,AA,1,1,59,5,1,58
P_flavicornis,44,AA,6,1,59,5,1,58
P_flavicornis,45,AA,8,1,59,5,1,58
P_flavicornis,46,AA,6,1,59,6,1,58
P_flavicornis,47,AA,7,1,59,6,1,58
P_flavicornis,48,AA,5,1,59,5,1,58
P_flavicornis,49,AA,8,1,59,4,1,58
P_flavicornis,50,AA,5,1,59,5,1,58
P_flavicornis,51,AA,4,1,59,6,1,58
P_flavicornis,52,AA,4,1,59,6,1,58
P_flavicornis,53,AA,4,1,59,8,1,58
P_flavicornis,54,AA,8,1,59,8,1,58
P_flavicornis,55,AA,11,1,59,8,1,58
P_flavicornis,56,AA,5,1,59,7,1,58
P_flavicornis,57,AA,6,1,59,7,1,58
P_flavicornis,58,AA,5,1,59,8,1,58
P_flavicornis,59,AA,5,1,59,8,1,58
P_flavicornis,60,AA,4,1,59,7,1,58
P_laevigata,1,BB,0,0,74,6,1,73
P_laevigata,2,BB,0,0,74,10,1,73
P_laevigata,3,BB,0,0,74,8,1,73
P_laevigata,4,BB,2,1,74,9,1,73
P_laevigata,5,BB,3,1,74,9,1,73
P_laevigata,6,BB,7,1,74,9,1,73
P_laevigata,7,BB,5,1,74,9,1,73
P_laevigata,8,BB,6,1,74,11,1,73
P_laevigata,9,BB,8,1,74,13,1,73
P_laevigata,10,BB,12,1,74,6,1,73
P_laevigata,11,BB,6,1,74,10,1,73
P_laevigata,12,BB,12,1,74,18,1,73
P_laevigata,13,BB,13,1,74,11,1,73
P_laevigata,14,BB,5,1,74,10,1,73
P_laevigata,15,BB,14,1,74,9,1,73
P_laevigata,16,BB,18,1,74,9,1,73
P_laevigata,17,BB,14,1,74,12,1,73
P_laevigata,18,BB,15,1,74,13,1,73
P_laevigata,19,BB,14,1,74,12,1,73
P_laevigata,20,BB,15,1,74,11,1,73
P_laevigata,21,BB,16,1,74,12,1,73
P_laevigata,22,BB,15,1,74,9,1,73
P_laevigata,23,BB,20,1,74,12,1,73
P_laevigata,24,BB,15,1,74,13,1,73
P_laevigata,25,BB,14,1,74,11,1,73
P_laevigata,26,BB,12,1,74,12,1,73
P_laevigata,27,BB,14,1,74,8,1,73
P_laevigata,28,BB,12,1,74,11,1,73
P_laevigata,29,BB,11,1,74,13,1,73
P_laevigata,30,BB,11,1,74,15,1,73
P_laevigata,31,BB,10,1,74,15,1,73
P_laevigata,32,BB,7,1,74,16,1,73
P_laevigata,33,BB,7,1,74,14,1,73
P_laevigata,34,BB,6,1,74,13,1,73
P_laevigata,35,BB,6,1,74,12,1,73
P_laevigata,36,BB,10,1,74,15,1,73
P_laevigata,37,BB,7,1,74,15,1,73
P_laevigata,38,BB,9,1,74,13,1,73
P_laevigata,39,BB,12,1,74,14,1,73
P_laevigata,40,BB,12,1,74,14,1,73
P_laevigata,41,BB,10,1,74,12,1,73
P_laevigata,42,BB,9,1,74,12,1,73
P_laevigata,43,BB,10,1,74,9,1,73
P_laevigata,44,BB,12,1,74,9,1,73
P_laevigata,45,BB,11,1,74,7,1,73
P_laevigata,46,BB,9,1,74,8,1,73
P_laevigata,47,BB,8,1,74,6,1,73
P_laevigata,48,BB,7,1,74,6,1,73
P_laevigata,49,BB,6,1,74,7,1,73
P_laevigata,50,BB,7,1,74,6,1,73
P_laevigata,51,BB,7,1,74,6,1,73
P_laevigata,52,BB,10,1,74,5,1,73
P_laevigata,53,BB,10,1,74,7,1,73
P_laevigata,54,BB,9,1,74,6,1,73
P_laevigata,55,BB,11,1,74,5,1,73
P_laevigata,56,BB,10,1,74,7,1,73
P_laevigata,57,BB,9,1,74,7,1,73
P_laevigata,58,BB,9,1,74,7,1,73
P_laevigata,59,BB,9,1,74,7,1,73
P_laevigata,60,BB,7,1,74,6,1,73
P_flavicornis,1,CC,0,0,12,0,0,12
P_flavicornis,2,CC,0,0,12,0,0,12
P_flavicornis,3,CC,0,0,12,0,0,12
P_flavicornis,4,CC,0,0,12,0,0,12
P_flavicornis,5,CC,0,0,12,0,0,12
P_flavicornis,6,CC,0,0,12,0,0,12
P_flavicornis,7,CC,0,0,12,0,0,12
P_flavicornis,8,CC,0,0,12,0,0,12
P_flavicornis,9,CC,0,0,12,0,0,12
P_flavicornis,10,CC,0,0,12,0,0,12
P_flavicornis,11,CC,0,0,12,0,0,12
P_flavicornis,12,CC,0,0,12,0,0,12
P_flavicornis,13,CC,0,0,12,0,0,12
P_flavicornis,14,CC,0,0,12,0,0,12
P_flavicornis,15,CC,0,0,12,0,0,12
P_flavicornis,16,CC,0,0,12,0,0,12
P_flavicornis,17,CC,0,0,12,0,0,12
P_flavicornis,18,CC,0,0,12,0,0,12
P_flavicornis,19,CC,0,0,12,0,0,12
P_flavicornis,20,CC,0,0,12,0,0,12
P_flavicornis,21,CC,0,0,12,0,0,12
P_flavicornis,22,CC,0,0,12,0,0,12
P_flavicornis,23,CC,0,0,12,0,0,12
P_flavicornis,24,CC,0,0,12,0,0,12
P_flavicornis,25,CC,0,0,12,0,0,12
P_flavicornis,26,CC,0,0,12,0,0,12
P_flavicornis,27,CC,0,0,12,0,0,12
P_flavicornis,28,CC,0,0,12,0,0,12
P_flavicornis,29,CC,0,0,12,0,0,12
P_flavicornis,30,CC,0,0,12,0,0,12
P_flavicornis,31,CC,0,0,12,0,0,12
P_flavicornis,32,CC,0,0,12,0,0,12
P_flavicornis,33,CC,0,0,12,0,0,12
P_flavicornis,34,CC,0,0,12,0,0,12
P_flavicornis,35,CC,0,0,12,0,0,12
P_flavicornis,36,CC,0,0,12,0,0,12
P_flavicornis,37,CC,0,0,12,0,0,12
P_flavicornis,38,CC,0,0,12,0,0,12
P_flavicornis,39,CC,0,0,12,0,0,12
P_flavicornis,40,CC,0,0,12,0,0,12
P_flavicornis,41,CC,0,0,12,0,0,12
P_flavicornis,42,CC,0,0,12,0,0,12
P_flavicornis,43,CC,0,0,12,0,0,12
P_flavicornis,44,CC,0,0,12,0,0,12
P_flavicornis,45,CC,0,0,12,0,0,12
P_flavicornis,46,CC,0,0,12,0,0,12
P_flavicornis,47,CC,0,0,12,0,0,12
P_flavicornis,48,CC,0,0,12,0,0,12
P_flavicornis,49,CC,0,0,12,0,0,12
P_flavicornis,50,CC,0,0,12,0,0,12
P_flavicornis,51,CC,0,0,12,0,0,12
P_flavicornis,52,CC,0,0,12,0,0,12
P_flavicornis,53,CC,0,0,12,0,0,12
P_flavicornis,54,CC,0,0,12,0,0,12
P_flavicornis,55,CC,0,0,12,0,0,12
P_flavicornis,56,CC,0,0,12,0,0,12
P_flavicornis,57,CC,0,0,12,0,0,12
P_flavicornis,58,CC,0,0,12,0,0,12
P_flavicornis,59,CC,0,0,12,0,0,12
P_flavicornis,60,CC,0,0,12,0,0,12
P_laevigata,1,DD,0,0,196,1,1,196
P_laevigata,2,DD,0,0,196,1,1,196
P_laevigata,3,DD,0,0,196,3,1,196
P_laevigata,4,DD,0,0,196,2,1,196
P_laevigata,5,DD,0,0,196,2,1,196
P_laevigata,6,DD,0,0,196,3,1,196
P_laevigata,7,DD,0,0,196,8,1,196
P_laevigata,8,DD,0,0,196,5,1,196
P_laevigata,9,DD,0,0,196,7,1,196
P_laevigata,10,DD,0,0,196,3,1,196
P_laevigata,11,DD,0,0,196,4,1,196
P_laevigata,12,DD,0,0,196,4,1,196
P_laevigata,13,DD,0,0,196,7,1,196
P_laevigata,14,DD,0,0,196,6,1,196
P_laevigata,15,DD,0,0,196,6,1,196
P_laevigata,16,DD,0,0,196,7,1,196
P_laevigata,17,DD,0,0,196,8,1,196
P_laevigata,18,DD,0,0,196,11,1,196
P_laevigata,19,DD,0,0,196,15,1,196
P_laevigata,20,DD,0,0,196,15,1,196
P_laevigata,21,DD,0,0,196,10,1,196
P_laevigata,22,DD,0,0,196,15,1,196
